AAPL,AMZN,BABA,BBY,GE,GM,GOOG,MA,PFE,RRC,SBUX,T,WMT,XOM
0.0013298633732113443,0.2522565421333241,0.0,0.0,0.0,0.0,0.16417891521811578,0.5822346792753489,0.0,0.0,0.0,0.0,0.0,0.0
0.019921330838734264,0.004147808749781981,0.0,0.027947365315277937,0.0,0.0012764365655992599,0.17312240294711775,0.1630471445819785,0.08453807789055912,0.0,0.01952963786395497,0.17609233410647765,0.22890345900837242,0.10147400213214604
0.0,0.7673022114610643,0.0,0.0,0.0,0.0,0.0,0.23269778853893566,0.0,0.0,0.0,0.0,0.0,0.0
0.007505722143592444,0.15114036765640965,0.0,0.0,0.0,0.0,0.24859904114297074,0.4992701163318679,0.0,0.0,0.0,0.0,0.0899632317224058,0.003521521002753424
0.02618209905164249,0.10841284217829378,0.0,0.0,0.0,0.0,0.20788476708954234,0.3523474098314053,0.0,0.0,0.06963963151955721,0.007940159149230375,0.22287553819135103,0.004717552988977513
0.023900079782150526,0.011197945802822153,0.0,0.00835689807545246,0.0,0.005962272587230676,0.1406909325219875,0.09037097783706148,0.1495907783330137,0.0,0.0559441401335701,0.16068831806903167,0.2534726953917177,0.09982496146596213
0.0,0.7713672510418336,0.0,0.0,0.0,0.0,0.0,0.22863274895816635,0.0,0.0,0.0,0.0,0.0,0.0
0.00875715673009924,0.09244305087149253,0.0,0.0,0.0,0.0,0.19615310088236473,0.683789557582133,0.0,0.009466376231135724,0.0029428855600072057,0.0,0.006447872142767463,0.0
0.023789492708480603,0.011146132249531284,0.0,0.008318230216953833,0.0,0.0,0.12517590367103115,0.08887360021905454,0.14889861301077872,0.0,0.055366953773503265,0.1599448037782774,0.252299862334502,0.12618640803788717
0.0,0.9228197218464919,0.0,0.0,0.0,0.0,0.0,0.07718027815350818,0.0,0.0,0.0,0.0,0.0,0.0
0.01202288985816449,0.01706511502795048,0.02561126990315002,0.0,0.0,0.00334206336725959,0.13880983826629797,0.025917861407869034,0.14795044643756225,0.0021277372057399314,0.03570931830266227,0.14702998710954426,0.2849954616320652,0.15941801148173448
0.0,0.9316951167353269,0.0,0.0,0.0,0.0,0.0,0.06830488326467309,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.798272612755026,0.0,0.0,0.0,0.0,0.0,0.2017273872449741,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.35163289229876094,0.0,0.0,0.0,0.0,0.0,0.6434473736019797,0.0,0.0,0.0,0.0,0.00491973409925928,0.0
0.0,0.8552570659732226,0.0,0.0,0.0,0.0,0.0,0.14474293402677746,0.0,0.0,0.0,0.0,0.0,0.0
0.01834807566545659,0.024493127364922453,0.0,0.01076009114636286,0.0,0.006129271318776585,0.13979745770273544,0.15188251355686266,0.1342071412819956,0.0,0.029087273118719455,0.1119930088539086,0.27595536866438686,0.09734667132587295
0.0,0.9091125336948406,0.0,0.0,0.0,0.0,0.0,0.09088746630515945,0.0,0.0,0.0,0.0,0.0,0.0
0.007805487559712758,0.10637085549855226,0.0,0.0,0.0,0.0,0.22053431809734017,0.5693672368656415,0.0,0.0,0.0,0.0,0.092308767323641,0.0036133346551124514
0.007546793269041508,0.0977470639258209,0.0,0.0,0.0,0.0,0.1609709377946323,0.47941988068474134,0.002005096600865412,0.0,0.0,0.0,0.2523102277248985,0.0
0.0017824459776309815,0.11307062901751434,0.0,0.0,0.0,0.0,0.26536360647459195,0.5535562425883503,0.0,0.0,0.007614106992015553,0.0,0.058612968949896795,0.0
0.001708106903875043,0.11232060992627918,0.0,0.0,0.0,0.0,0.2702991058383711,0.5498843982409615,0.0,0.0,0.007563601165203232,0.0,0.05822417792530997,0.0
0.03016861950578277,0.022139406137052224,0.0,0.0,0.0,0.0,0.17324651452448703,0.16854283325557134,0.1259746845816944,0.0,0.02717977103305681,0.10212635696535437,0.2494287624153832,0.10119305158161805
0.03514223872608688,0.03065949800246613,0.0,0.0011315684667917011,0.0,0.0,0.14719565383873268,0.19632891987991088,0.14737862042853986,0.0,0.03166064665242561,0.11837373529065627,0.29055915313736164,0.0015699655770283858
0.022576991676113888,0.030205093567152938,0.0,0.03218646683452956,0.0017072687310693063,0.0,0.14298248406539005,0.1800936752992735,0.09706307541492575,0.0,0.021837595872801718,0.11214969520194516,0.25942713896063985,0.09977051437615825
0.01095417448801361,0.0712758011974957,0.0,0.0,0.0,0.0011360830363309263,0.14068117917891243,0.33222965086765216,0.048207260056189326,0.0,0.02314715753488877,0.1660266281390869,0.20431729469317594,0.002024770808254262
0.0016557237370628552,0.08659718961070415,0.0,0.0,0.0,0.0,0.1752357003357585,0.5010170204829417,0.035992631758009014,0.0,0.021949194147898584,0.0,0.17755253992762504,0.0
0.011233946676474349,0.009891557170205675,0.0,0.007635075437302592,0.0,0.0,0.21127261609415043,0.09002134195489352,0.15780498173035526,0.007625009017058981,0.023344701960491043,0.16708349844715228,0.2058096778577022,0.1082775936542136
0.001947241681639441,0.1911838005224268,0.0,0.0,0.0,0.0,0.13659529238212464,0.6620185010524489,0.0,0.0,0.0,0.0,0.008255164361360227,0.0
0.04266274199392831,0.08897900982730572,0.0,0.0,0.0,0.0,0.22418651777358228,0.34847485570359665,0.039132347334943404,0.0,0.020956196095609725,0.0,0.23560833127103384,0.0
0.036208122853411524,0.08411736490834108,0.0,0.0,0.0,0.0,0.21681353801537412,0.32513536175558305,0.03536949995837191,0.0,0.0728941860021958,0.0012807278171461703,0.2281811986895764,0.0
0.021849067047014007,0.03058081738114121,0.0,0.009668008075248768,0.0,0.0,0.15021983785284562,0.22095752151851616,0.09552573402973887,0.0,0.022998240996498918,0.09042859260990513,0.2552885271830881,0.10248365330600336
0.0016990594560262683,0.0888637219965042,0.0,0.0,0.0,0.0,0.15364891438757322,0.5141302786367753,0.03693467694326777,0.0,0.022523676525468446,0.0,0.18219967205438492,0.0
0.009134405897125717,0.07698035400890545,0.0,0.0,0.0,0.0,0.16219871995683402,0.5694139441961882,0.0,0.016474917014529744,0.0,0.0,0.16579765892641704,0.0
0.004462210460812401,0.01116598218841832,0.0,0.008034033538687825,0.0,0.0,0.21267646609009697,0.09061950968185611,0.16282436406521542,0.0077564077499879544,0.03461719438418883,0.1543188715537988,0.20452789099871718,0.1089970692882202
0.010275455329441848,0.0658380328207596,0.0,0.0,0.0,0.0,0.24236304703368297,0.30066456668242386,0.008103599803325498,0.0,0.06162869670906287,0.08717996338745068,0.2239466382338526,0.0
0.0,0.35162832056822824,0.0,0.0,0.0,0.0,0.0,0.6434390078658142,0.0,0.0,0.0,0.0,0.004932671565957524,0.0
0.001928045274089675,0.0930901915837361,0.0,0.0,0.0,0.0,0.17332902764848343,0.4268421113271717,0.0,0.0,0.045454670241255525,0.0,0.2593559539252635,0.0
0.037300541078859266,0.030308444298910314,0.0,0.0,0.0,0.0,0.2240147695785162,0.33942291330224783,0.03811585002299164,0.0,0.02239783400830725,0.005040744452040708,0.29384899031937606,0.009549912938750654
0.031150356157992373,0.02874407899936083,0.009665694369847901,0.004300106706017276,0.0017017890994239818,0.0,0.11603217723490221,0.026031337779379566,0.16784551017463506,0.0,0.036489979629454446,0.11434848923892012,0.2779558555666743,0.1857346250433919
0.0017909031117051167,0.093667302622503,0.0,0.0,0.0,0.0,0.15909925759872254,0.5316343784335326,0.0,0.0,0.023741207073966743,0.0,0.19006695115956984,0.0
